2018-04-19 02:48:16.847555,1.62816861965,14.7686267794,0.614187,4.15872788429
2018-04-19 02:48:17.879336,44.7491574205,41.1456978934,0.424589,1.03191590309
2018-04-19 02:48:18.882075,47.3928258636,52.6126554514,0.527506,1.00262188911
2018-04-19 02:48:19.913338,38.1979307635,35.5366714753,0.366512,1.03136277199
2018-04-19 02:48:20.915571,49.0474757271,44.7647422042,0.448545,1.00200510025
2018-04-19 02:48:21.915457,37.2770156699,29.5021670655,0.295088,1.00022482872
2018-04-19 02:48:22.931518,35.0057321886,33.7420759799,0.342801,1.01594519615
2018-04-19 02:48:23.954956,37.2502442756,34.0944035859,0.348991,1.02360200882
2018-04-19 02:48:24.985538,44.4271672128,43.6797206601,0.450175,1.03062701225
2018-04-19 02:48:25.989993,41.6986356206,35.8179516164,0.359724,1.00431203842
2018-04-19 02:48:27.094542,27.025347073,33.4953715626,0.370023,1.10469889641
2018-04-19 02:48:28.190209,25.0142789843,21.8915828993,0.239863,1.09568595886
2018-04-19 02:48:29.224856,34.8354815214,30.5194967708,0.31577,1.03465008736
2018-04-19 02:48:30.291756,39.8876763035,35.2475391092,0.376056,1.06690001488
2018-04-19 02:48:31.293746,49.7254739459,48.1691968726,0.48265,1.00198888779
2018-04-19 02:48:32.327767,45.8885999607,44.2542341313,0.45763,1.03409314156
2018-04-19 02:48:33.399321,7.64821280387,24.405678019,0.261499,1.07146787643
2018-04-19 02:48:34.473162,16.2232316677,22.9612548431,0.24656,1.07380890846
2018-04-19 02:48:43.110319,2.37708000443,24.3535108785,2.103421,8.63703393936
2018-04-19 02:48:45.748948,4.57855891384,24.834086319,0.655228,2.63842201233
2018-04-19 02:48:46.921318,6.98956109051,24.396503821,0.286141,1.17287707329
2018-04-19 02:48:48.318966,10.7899890482,26.5236007753,0.370714,1.39767599106
2018-04-19 02:48:49.328687,16.6314634025,23.8281980418,0.240508,1.00934195518
2018-04-19 02:48:51.133699,8.47919311998,26.1375306948,0.471743,1.8048491478
2018-04-19 02:48:53.619516,6.33369382607,25.4005079086,0.631543,2.48634004593
2018-04-19 02:48:56.395386,4.24995395883,25.4300436995,0.70589,2.77581119537
2018-04-19 02:48:57.423750,34.6662044506,36.4582385076,0.375005,1.02858781815
2018-04-19 02:48:58.457071,42.2535211268,41.2252940818,0.426,1.03334617615
2018-04-19 02:48:59.489464,45.1540883264,38.6109980858,0.398635,1.03243899345
2018-04-19 02:49:00.658734,35.1844885123,31.5998866319,0.369481,1.16924786568
2018-04-19 02:49:01.659133,38.161505853,31.4324476536,0.314453,1.00040888786
2018-04-19 02:49:02.661785,38.9851856295,33.2572016199,0.33346,1.00267004967
2018-04-19 02:49:03.713492,43.8182419325,47.7606686989,0.502074,1.05122900009
2018-04-19 02:49:04.730793,43.5146281675,40.6537587782,0.413654,1.0175049305
2018-04-19 02:49:06.165181,27.7624313227,25.1052770408,0.360199,1.43475413322
2018-04-19 02:49:07.166011,44.7301493987,46.9097376978,0.469482,1.00081992149
2018-04-19 02:49:09.785858,31.7944804782,1.2006527668,0.031452,2.61957502365
2018-04-19 02:49:10.800755,46.0279933887,47.0818212726,0.47797,1.01519012451
2018-04-19 02:49:11.805307,50.3488757516,47.4486137153,0.476674,1.00461101532
2018-04-19 02:49:12.805871,48.1183326035,41.5401928161,0.415642,1.00057792664
2018-04-19 02:49:13.918224,44.0904147438,42.8214435703,0.476294,1.11227917671
2018-04-19 02:49:14.941425,51.0767154024,53.6436333936,0.548195,1.02191996574
2018-04-19 02:49:15.942039,43.8272592404,45.5432498868,0.456337,1.00198602676
2018-04-19 02:49:16.947649,45.5197214193,56.7969240801,0.571181,1.00565481186
2018-04-19 02:49:17.978465,46.2940402515,39.815756004,0.41042,1.03079795837
2018-04-19 02:49:19.012171,48.6843066138,43.7227329003,0.451891,1.03353786469
2018-04-19 02:49:20.014794,47.4390503082,52.5531544182,0.526992,1.00277900696
2018-04-19 02:49:21.016432,47.1592449805,33.8711360472,0.339276,1.00166702271
2018-04-19 02:49:22.018733,54.7441925536,49.2033888335,0.493203,1.00237607956
2018-04-19 02:49:23.051265,55.9456208565,51.9336250613,0.536235,1.03253912926
2018-04-19 02:49:24.618834,44.7846752812,42.7343767067,0.669872,1.56752490997
2018-04-19 02:49:25.619177,25.9426445191,26.9738923216,0.269826,1.00032281876
2018-04-19 02:49:26.619966,43.9090789339,40.9650464579,0.409938,1.0007019043
2018-04-19 02:49:27.720216,20.5546465834,22.1088170193,0.243254,1.10025787354
2018-04-19 02:49:28.722095,43.5965801925,43.4905472209,0.435814,1.00208902359
2018-04-19 02:49:29.726066,33.0858680077,39.1428392049,0.392917,1.00380301476
2018-04-19 02:49:30.759040,42.0598090485,41.42583894,0.427962,1.03307986259
2018-05-30 00:34:37.775038,4.27405222892,15.8744030062,0.23397,1.47388219833
2018-05-30 00:34:38.801664,51.4375950524,56.7926529978,0.583231,1.02694797516
2018-05-30 00:34:39.805085,52.2208664138,57.2499325783,0.574483,1.00346493721
2018-05-30 00:34:40.983525,24.9045138299,37.4996771576,0.441687,1.1778421402
2018-05-30 00:34:42.009808,33.5455914186,49.3546924641,0.506773,1.02679800987
2018-05-30 00:34:43.036973,52.6450753928,57.3213992709,0.588849,1.02727603912
2018-05-30 00:34:44.051730,52.9794775164,55.8065186201,0.566257,1.01467895508
2018-05-30 00:34:45.073646,50.2559812724,60.3665233807,0.616842,1.02182793617
2018-05-30 00:34:46.075589,52.4734222117,57.0602996852,0.571718,1.00195407867
